Stream Size,Batch Size,Time (ms)
0.06000,10,3,0.058731,,0.05000,10,3,0.052729,,0.04000,10,3,0.026290,,0.03000,10,3,0.009568,,0.02000,10,3,0.003938,,
0.06000,10,4,0.043768,,0.05000,10,4,0.043205,,0.04000,10,4,0.022768,,0.03000,10,4,0.008911,,0.02000,10,4,0.002993,,
0.06000,10,5,0.031176,,0.05000,10,5,0.030022,,0.04000,10,5,0.017431,,0.03000,10,5,0.007166,,0.02000,10,5,0.002419,,
0.06000,10,6,0.026516,,0.05000,10,6,0.023885,,0.04000,10,6,0.015413,,0.03000,10,6,0.006198,,0.02000,10,6,0.002181,,
0.06000,10,7,0.020688,,0.05000,10,7,0.019536,,0.04000,10,7,0.013881,,0.03000,10,7,0.005623,,0.02000,10,7,0.001981,,
0.06000,10,8,0.017694,,0.05000,10,8,0.016276,,0.04000,10,8,0.011747,,0.03000,10,8,0.005348,,0.02000,10,8,0.001752,,
0.06000,10,9,0.015042,,0.05000,10,9,0.014824,,0.04000,10,9,0.012619,,0.03000,10,9,0.005412,,0.02000,10,9,0.001693,,
0.06000,10,10,0.013628,,0.05000,10,10,0.012624,,0.04000,10,10,0.010483,,0.03000,10,10,0.005025,,0.02000,10,10,0.001355,,
0.06000,10,11,0.012560,,0.05000,10,11,0.011500,,0.04000,10,11,0.009965,,0.03000,10,11,0.004132,,0.02000,10,11,0.001442,,
0.06000,10,12,0.011840,,0.05000,10,12,0.010568,,0.04000,10,12,0.008803,,0.03000,10,12,0.004338,,0.02000,10,12,0.001285,,
0.06000,10,13,0.010523,,0.05000,10,13,0.009570,,0.04000,10,13,0.008748,,0.03000,10,13,0.003547,,0.02000,10,13,0.001284,,
0.06000,10,14,0.009404,,0.05000,10,14,0.009062,,0.04000,10,14,0.008481,,0.03000,10,14,0.004166,,0.02000,10,14,0.001330,,
0.06000,10,15,0.009250,,0.05000,10,15,0.008390,,0.04000,10,15,0.007050,,0.03000,10,15,0.003906,,0.02000,10,15,0.001200,,
0.06000,10,16,0.008786,,0.05000,10,16,0.007795,,0.04000,10,16,0.007072,,0.03000,10,16,0.003506,,0.02000,10,16,0.001170,,
